logFC	logCPM	F	PValue	FDR	rank
CORO1C	-0.101055353687106	6.10305364729352	0.31388577388168	0.57632122318722	0.741262490643336	-0.239335387110672
SLC28A3	-0.28210715927775	-0.962813749298057	0.313941372179392	0.576287490108344	0.741262490643336	-0.239360807862482
GLIS3	-0.265405595257912	-0.725811141795973	0.313995671659656	0.576254548852322	0.741262490643336	-0.239385633344308
RP4-614O4.13	-0.14793693682925	1.00002244823783	0.314047046766384	0.576223385143248	0.741262490643336	-0.23940912052179
SPATA33	-0.120895769507611	1.68134457738726	0.315050868440931	0.575615147335144	0.740787513770825	-0.239867786108761
TUBB4A	-0.164999936462915	2.41353381094281	0.315177460489736	0.575538533032544	0.740740145432949	-0.239925594496069
UCHL1	-0.250458232267154	0.525093605492142	0.315338226443437	0.5754412656684	0.740666187421843	-0.239998997486574
PRKRIP1	-0.0821752150010649	3.83199674553952	0.31540570035006	0.575400452020892	0.740664887327391	-0.240029801274156
AP000432.1	-0.24370559835252	-0.633143744336354	0.315797287816037	0.575163701872947	0.740462582292224	-0.240208529742179
CCDC137	-0.0882484079483207	3.59155588397259	0.316293244532817	0.57486412847035	0.740179331758668	-0.240434790490281
CAPNS2	-0.245904760631583	-1.13450249749376	0.316507379958666	0.574734879636545	0.740173510035118	-0.240532445507647
LINC00884	-0.208067121200729	0.0636573301475883	0.317074153268297	0.574393061983218	0.739879973514032	-0.240790814518892
MSRB3	-0.164710763111097	5.72729848500302	0.317144968881661	0.57435038182238	0.739876213565306	-0.240823085881914
EP400NL	-0.0711800475286967	4.19413415395386	0.317215538519238	0.574307856161164	0.739872652135623	-0.240855242809716
TFDP2	-0.0842740452072316	6.42632293441382	0.317222159763073	0.574303866482483	0.739872652135623	-0.240858259835229
KLLN	-0.167824578641809	0.560868138703694	0.317665358646646	0.574036938553472	0.739728487022369	-0.241060160400313
PICK1	-0.0815840658511289	2.91891732029623	0.317753811068077	0.573983695218483	0.739711101920183	-0.241100444147696
P2RY6	-0.324370439685122	-1.23865256100525	0.318256660021921	0.57368119437796	0.739372466060748	-0.241329386324186
TNFAIP8L2	-0.183544894207247	0.9851240099772	0.318529227936846	0.573517356429672	0.739281699469638	-0.241453434453957
MTFMT	-0.141202346614545	1.69995644737013	0.31870190425158	0.57341361024192	0.739232399846311	-0.241532003083266
NIFK	-0.0982923267054477	3.94711295643425	0.319408454929315	0.572989491582639	0.73878800300511	-0.241853342761269
XRN1	-0.0625338186043846	5.95188481031078	0.319661439288485	0.572837784231215	0.738643579029482	-0.241968343804382
HERC3	-0.0695614803753879	4.46468237893046	0.319790855052865	0.572760208034079	0.738594729805831	-0.242027161844606
AC074289.1	-0.278938425920039	-1.33777566263743	0.319952811556207	0.572663155033745	0.738520756037696	-0.242100758357401
CSNK1G2P1	-0.124865375863753	1.23285748807618	0.320423238947564	0.572381433770585	0.738259771234702	-0.242314461812603
NIPBL	-0.0592767416612646	7.30622021867341	0.320536121946461	0.572313873070213	0.738223800782651	-0.242365726527718
RHOBTB3	-0.0841481731311083	3.85995837279783	0.320606873691087	0.572271536028803	0.738223800782651	-0.242397854743449
NPRL2	-0.0967828497136309	2.4937704626801	0.320866746094531	0.57211608432665	0.73817335301278	-0.242515842417663
MPV17L2	-0.143961825506045	0.921936255332987	0.320993768515002	0.572040131747181	0.738126535715383	-0.24257350200249
TCAIM	-0.109824696267388	3.28785087545618	0.321040622737192	0.572012120459366	0.738126535715383	-0.24259476877192
DCP1B	-0.130631008813731	2.92354482266033	0.321396851231549	0.57179924150524	0.737969224991643	-0.242756425071607
SLC5A5	-0.231623739209864	-0.0986962338559727	0.321930185655668	0.571480817256571	0.737660588756262	-0.242998342870518
TCN2	-0.200595795943292	1.64793098541892	0.322014887549302	0.571430278609685	0.737646522675617	-0.243036751204393
TRAPPC5	-0.194086553712779	-0.339422739236055	0.322313061063334	0.571252438918016	0.737468113180688	-0.243171932731503
NFKBIZ	-0.0816799880411574	7.27697564615267	0.322571507345976	0.571098381843445	0.737320383635802	-0.243289070368337
FYN	-0.10541934693337	5.08477962759362	0.323209548856528	0.57071840177133	0.737090252328261	-0.243578124193806
DNA2	-0.114681595410184	3.16472021434213	0.323249072930699	0.570694879901514	0.737090252328261	-0.243596023789739
LIG3	-0.0695322659636869	5.63664474649417	0.324774446534425	0.569788540446915	0.736344548971192	-0.244286289513383
MATN1	-0.184893187079152	0.0944713257834874	0.325181755036716	0.569547005409447	0.736168677444696	-0.244470427252106
IMPA1	-0.0882103549395448	3.36514397986043	0.325554258575309	0.569326285475515	0.735951616542438	-0.244638764592739
SYT16	-0.300134441605063	-1.65967488310355	0.326378816885547	0.56883830454552	0.735474094704213	-0.245011166686452
RP11-640M9.1	-0.194719195854699	-0.480084327137096	0.32668626032187	0.568656566308132	0.735290208176062	-0.245149941667056
KIF1C	-0.153186396692935	3.03074599027345	0.327562253834611	0.568139364836826	0.734927862418051	-0.245545118592596
SLC22A15	-0.127266924046296	2.58564198172965	0.327812548932236	0.567991755222568	0.734839086503619	-0.245657968315972
TIAM1	-0.144148974818836	3.42939276225615	0.328298347682215	0.567705472846886	0.734673025852623	-0.245876919028513
YWHAEP1	-0.149094161885543	0.765524146647572	0.328717014990072	0.5674589771238	0.734405108243126	-0.246065529117623
MTERF1	-0.113574858572657	2.20873756005019	0.329933717516327	0.566743811542304	0.733549685208545	-0.246613213376482
NRSN2	-0.147231113133326	1.62672958912519	0.330032042459776	0.566686093843736	0.733549685208545	-0.246657444568722
MIR191	-0.287704737836143	-1.67708945176115	0.330243087423609	0.566562247052143	0.733510009098003	-0.246752368119833
AC115617.2	-0.154314355608743	1.50538363091495	0.331196667374255	0.56600331733048	0.733133073150882	-0.247181023415792
RP11-158L12.4	-0.2334627805707	-0.286515065879606	0.33171018798655	0.565702767411864	0.732794785659587	-0.247411696690451
ZC3H12C	-0.116852897110337	4.84072148446139	0.331806708159466	0.565646311366211	0.732794785659587	-0.247455040605389
FAM126A	-0.0675523038245298	4.0153279543171	0.331894929348147	0.565594719094458	0.732794785659587	-0.247494654159607
GABRR2	-0.266554552955399	-1.17516014153511	0.332668968594299	0.565142448067339	0.732476887486038	-0.247842071450877
SCARNA15	-0.168815308457242	0.128640854840555	0.332839780387637	0.565042737336723	0.732398666506112	-0.247918702822027
CTSB	-0.120914536439878	5.88192112199619	0.332861962530786	0.565029791100833	0.732398666506112	-0.247928653473277
RP11-812I20.2	-0.254667952652121	-0.796725886732523	0.333227370683159	0.564816609576241	0.732248971063937	-0.248092540459716
RP11-168J18.6	-0.113519677418185	2.4737117913916	0.333282465043625	0.564784480701605	0.732248971063937	-0.248117245451749
RP3-322G13.7	-0.254788579305608	-0.870123690344443	0.334248280232562	0.564221830154411	0.731890082497588	-0.248550114685102
C1orf159	-0.105671729096002	1.85801075753082	0.334318414874595	0.564181014445702	0.731890082497588	-0.248581532608515
RN7SL481P	-0.223460721099411	-0.859173232035851	0.334745276093563	0.563932720647683	0.731622398787707	-0.248772705935737
RP11-534I8.1	-0.229509318532146	-0.613438913070591	0.334847652032098	0.563873202751286	0.731596189987166	-0.248818544130886
EIF4ENIF1	-0.0681974051753943	4.57283602164267	0.334944395619626	0.563816970487803	0.731596189987166	-0.248861856314207
ZKSCAN5	-0.0769113451676685	3.35656046203303	0.335106494580326	0.563722774706079	0.731554040848785	-0.248934419092576
RP11-712B9.2	-0.168599155098414	0.762553631229439	0.335195272967796	0.563671198451508	0.731538126711233	-0.24897415548164
GTF2IRD2	-0.195343925946746	-0.707439390135475	0.335252286837304	0.563638080769949	0.731538126711233	-0.248999672571979
HOXA10	-0.178284790774929	2.92796058136129	0.335446691795216	0.563525184942514	0.731501684088615	-0.24908666979153
TMOD3	-0.075052793204871	5.68142445354339	0.335584594002715	0.563445128196415	0.731499821773453	-0.249148371866062
CH507-9B2.3	-0.211472061054284	-0.758340455522335	0.336372434663302	0.562988182299972	0.731110621553344	-0.249500721340088
ILKAP	-0.0745906752702906	3.90674560606251	0.337408382035282	0.562388423672789	0.73043371171238	-0.24996362750952
LRRC73	-0.235681047291753	-1.04485551755973	0.3381191513844	0.561977638701689	0.730053050890884	-0.250280964825373
TRIM68	-0.132018128092291	2.43115704683611	0.338157870949194	0.56195527757677	0.730053050890884	-0.250298245773412
C1orf186	-0.20577424899762	3.0449529661899	0.340004497546453	0.560890809954748	0.72909927989088	-0.251121675730613
PARP11	-0.0984172009057785	3.2913451751487	0.340062173922071	0.560857625547944	0.72909927989088	-0.251147370983324
GPR107	-0.0631914348229752	4.96358246880891	0.340264482827744	0.56074125589813	0.729006727433271	-0.251237490005004
RBMXP2	-0.118783939259426	1.39842164254044	0.341022094713482	0.560305883757743	0.728644341670563	-0.251574816993249
RP11-274A11.4	-0.131693236463285	1.17935277284899	0.341210258189063	0.560197853694659	0.728592205273912	-0.251658559436677
TJAP1	-0.0799199987654123	4.10737198352954	0.341631433931154	0.55995618950297	0.728385439595217	-0.251845950496308
CENPX	-0.125741493522582	1.65429387464555	0.342429680102105	0.559498716649741	0.727944517256103	-0.252200905297517
KIAA1683	-0.150490442239812	4.74463344180029	0.342511432898516	0.559451904801392	0.727940776487259	-0.25223724314308
SETDB1	-0.0747619965642901	5.11807982850167	0.342826003415581	0.559271850984139	0.727757384833068	-0.25237703883357
TCL6	-0.335260068513046	-0.0246925669461407	0.342899705966471	0.559229681192616	0.727753402869586	-0.252409786411008
DNAH11	-0.219301663037785	-0.540426278569038	0.342966600285488	0.559191412087449	0.727753402869586	-0.252439506989971
ZNF836	-0.144578229261869	1.61255487607999	0.343371513005353	0.558959875466065	0.727504047189797	-0.252619366512707
EHD2	-0.190129191844177	4.67968999442017	0.343481491666439	0.55889701933662	0.727504047189797	-0.252668206521347
PPP4R1L	-0.152243235946671	2.53686873733803	0.34374473163741	0.558746624698869	0.727430014160537	-0.252785087357248
RIDA	-0.165914038417249	1.44257785777443	0.343975132405465	0.558615055377559	0.727360503146429	-0.252887363695368
LINC00115	-0.19647431451821	-0.591909736970283	0.34409536064256	0.558546423128356	0.727333588864488	-0.252940725018186
SNORA12	-0.170564713442877	0.794287908332257	0.3448836963306	0.558096801373521	0.726990919143051	-0.253290466553058
RP11-320A16.1	-0.156835999497016	0.00476621545413195	0.344916075566231	0.558078348902242	0.726990919143051	-0.253304825959739
SKIV2L2	-0.0720826360964206	5.61214257709307	0.345306114252956	0.55785616294261	0.72677921165274	-0.253477764669808
RP11-830F9.7	-0.158904882246587	2.25200381439369	0.34541354295181	0.557794995760375	0.726750404782877	-0.253525386311282
RP11-758P17.2	-0.239364029290287	-0.856668806361536	0.345441744492393	0.557778940640525	0.726750404782877	-0.253537886872168
TRIM60P18	-0.22399102060425	-0.281696807410623	0.345509267322518	0.557740503522079	0.726750404782877	-0.253567815581229
ZNF540	-0.1909452628614	-0.105649196734241	0.345735538488531	0.557611736388586	0.726664275559829	-0.253668093957465
LLNLF-187D8.1	-0.26233747091123	-0.185763915004556	0.346787129280189	0.557014037830899	0.725987057221921	-0.254133859627574
USP8	-0.0557316526490302	5.41412059969308	0.347137824222577	0.556814983109417	0.72582929637128	-0.254289086985511
LINC00852	-0.143602275397705	1.03286338727712	0.347544839092602	0.556584131140096	0.725680879502165	-0.25446918006546
DTX3	-0.145948271977565	2.78859812249529	0.348012881098318	0.556318890980527	0.725387592255681	-0.254676192424258
ASB16-AS1	-0.104541252760962	2.31200161368528	0.348099897642016	0.556269605107959	0.725387592255681	-0.254714669511845
ICMT	-0.131784510913624	3.52596772282689	0.348348063104595	0.556129090701712	0.725341706019307	-0.254824386705537
WDR11	-0.0724761739821988	5.05606466865156	0.349758576656765	0.55533172148736	0.724606456309992	-0.255447518183398
SRPK1	-0.078639429152537	5.8063446776881	0.349908547920295	0.555247069958963	0.72457150925977	-0.255513724547182
HCN3	-0.178841876202295	0.647812734542424	0.350225788371317	0.555068083830101	0.724512442959577	-0.255653743691314
CA2	-0.232327734198151	2.50518756602446	0.350590775045775	0.554862294961829	0.724496143212048	-0.255814786172283
RP11-89K10.1	-0.272438122496557	-1.07399446061189	0.351387471520812	0.554413599788347	0.724017704039692	-0.256166125004127
FAM172A	-0.0832631305951172	4.40715964757916	0.351606314952659	0.55429046885223	0.723907709461139	-0.256262589133447
UBP1	-0.0546479521121725	5.89536364279397	0.351911167145432	0.554119032020154	0.723785409787381	-0.256396933111373
EFHC1	-0.111028808129989	2.12887253818319	0.352311293414946	0.553894169304136	0.723574804817357	-0.256573206531177
CTD-2286N8.1	-0.145209762488219	0.954158826410387	0.352359444763779	0.553867120895833	0.723574804817357	-0.25659441502542
NTN5	-0.296003954812655	-1.27762184510299	0.352795141784327	0.553622487346851	0.723390720072341	-0.256786277777627
IER5	-0.135886399880162	6.55987371618438	0.353265298843716	0.553358734744709	0.723198436306331	-0.256993230343
MAD1L1	-0.0937356766214527	4.68760636631966	0.353293963507075	0.553342661897828	0.723198436306331	-0.257005845035149
METTL17	-0.100560251580193	3.42309234200211	0.353375822357554	0.553296766876406	0.723198436306331	-0.257041867526383
RP1-47M23.3	-0.267863104713922	0.109028063548081	0.353724593254791	0.553101305521098	0.723115934317192	-0.257195316436024
SLC2A3P2	-0.24014359270175	-0.766242556236589	0.354296484443225	0.552781083590171	0.722748060950386	-0.257446827126206
TAF1B	-0.0977227823561922	2.997998451319	0.35438274800582	0.552732812020435	0.722748060950386	-0.257484753517662
SCN3A	-0.29376098202256	2.0728721707024	0.354528944262536	0.552651021362972	0.722748060950386	-0.257549023014283
DCAF4	-0.106281533815978	2.63907880640707	0.354820906843405	0.552487749007836	0.722669199601983	-0.257677347683184
AC002310.12	-0.161164363558477	0.830617730602455	0.355601593392711	0.552051617913773	0.722352612765592	-0.258020312982664
RP11-451B8.1	-0.270478187185484	-0.467085360707633	0.356197523773591	0.551719138137099	0.722019109814695	-0.258281950892401
DICER1-AS1	-0.179391519226942	0.818561757095857	0.356356549572559	0.551630478762675	0.721953857702621	-0.258351746135131
GOT1	-0.118164091356634	2.33593085178512	0.356386015229909	0.551614054147558	0.721953857702621	-0.258364677302249
DGCR11	-0.163459298087725	0.466003299992876	0.356715957952528	0.551430201901761	0.721793274971016	-0.258509451215239
SMIM6	-0.220042966532596	-0.0362554150880212	0.35681325953386	0.551376005109832	0.721773106091013	-0.258552137532274
FAM214A	-0.079793814609211	4.6547349688429	0.356924393963076	0.551314115729637	0.721756682760528	-0.258600887794614
CTAGE7P	-0.196966022549112	-0.627291032036443	0.357070113585516	0.551232986120252	0.721756682760528	-0.258664801874438
TMEM144	-0.126525559136083	1.58361417833692	0.357436494929997	0.551029102124632	0.721590011840126	-0.258825463655697
CHERP	-0.0649101021173569	5.72454165913028	0.357912717326458	0.550764305937914	0.72153071000371	-0.259034213361574
RP3-425P12.4	-0.151325889424498	-0.0414506005234138	0.358401850764355	0.550492580017391	0.721225510734607	-0.259248530423783
CDH26	-0.159472535139939	1.11524637904297	0.359125253071717	0.55009117384301	0.721105781111006	-0.259565323205166
RP11-295K3.1	-0.259261016055642	-0.283729607970256	0.359337542753697	0.54997348159015	0.721002292900488	-0.259658250645244
GPX1P1	-0.180863242685702	1.46486350915727	0.360553746157729	0.54930013575077	0.720424085568814	-0.260190293649671
AC005740.6	-0.272469078020678	-1.23112950840775	0.360591360977671	0.549279335141894	0.720424085568814	-0.26020673959627
MALSU1	-0.123866093743589	1.58304249034142	0.361068115621648	0.549015822740564	0.720233114190197	-0.260415138919867
RECQL	-0.0952419552232083	3.59048514858653	0.361268988816153	0.548904866857844	0.720233114190197	-0.260502918534954
UBASH3A	-0.30154940500752	0.740054416135207	0.361776809531793	0.548624550459256	0.719994755268061	-0.260724762005971
PPP2R1B	-0.0820718808795137	3.86423475625718	0.361837191845437	0.548591237346105	0.719994755268061	-0.260751133666645
UBE2C	-0.227937931474654	2.35783150123787	0.362035879838663	0.548481647303596	0.719908760176717	-0.260837899735805
KLHL31	-0.26207660872918	-1.1966396022704	0.362369200326859	0.548297890301126	0.719819891542498	-0.260983425158544
PGM2	-0.094646238754078	3.986640507357	0.362757579143164	0.548083925449001	0.719712237266293	-0.261152935003461
